1a4047d7-23d6-4bba-ba10-b6e7005ea01b___FREC_Scab 3193_90deg.JPG,malade,1.6576389618787393,0.6077583530803404,1.550114124717294,0.33864045785036684,1.4632422214297331,0.3826058810435254,0.014441586,0.00061020785,0.0,0.0,0.7114006,0.045426585,0.009390421,0.0,0.08125935,0.18930003,0.0,0.0,0.15380628,0.5786126,0.008271706,0.0,0.1937749,0.23028566,0.00044070568,0.0,0.0033561431,0.001322117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892088360882073,0.008750025779042526,0.0002226864052590357,0.0018184517274912122,0.0005436350445892184,103.57334558823514,0.9161558316670144,617.6538431205045,0.1903977424542297,213.88281249999994,2367.0420268937814,7.469049631074839,11.55973145305159,0.000324590570986021,4.276313965630311,-0.22852920383341563,0.9743386108442617,0.00046883751125797774,179.9600768935025,0.8495145055928318,597.9316398648953,0.16227955581310757,214.22597462514415,2211.7664825660686,7.446650369764614,11.760407942232591,0.00027488012778151494,4.516586778657963,-0.1956418117300821,0.9601779886720594,0.0007176963515760143,133.0702052696077,0.88876182905734,598.131936824966,0.24497114194153774,214.25154718137247,2259.4575420302717,7.475452952959963,11.305487132960547,0.0004178940204685723,4.074640358450514,-0.26524344271635186,0.98411500068583,0.0004748741685575908,178.03369473279506,0.8511275645577979,597.940425317689,0.16402381353973622,214.22682045367162,2213.728006537938,7.446706996961069,11.740898034257569,0.00027888515745753327,4.499512494426013,-0.19863854423172492,0.9617341726369231,0.001593505092519992,4.723849484001382e-10,1.0316402332830117e-11,3.397092935113522e-11,1.747067333016937e-22,-6.785206275231951e-16,6.114852858524039e-22
1a80b84d-1a5a-4e23-8deb-823ba928e29a___FREC_C.Rust 4431_new30degFlipTB.JPG,malade,1.191129367422837,0.6659747515346345,1.3870383680684186,0.7265062006599311,1.3493571501311707,0.6799941621830076,0.41301078,0.07728982,0.043971546,0.0,0.13059191,0.8001391,0.05487506,0.001429969,0.0016087152,0.006649356,0.0013942197,0.0,0.002395198,0.00046473992,0.00736434,0.0,0.12351357,0.22757956,0.007936328,0.0,0.21849926,0.21488859,0.009259049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906927054927233,0.006488816283010204,0.0007859444171867437,0.0020325338070798006,0.014044027772145879,149.38017769607828,0.9784068500950401,3458.971441257572,0.3064726928859975,229.21838235294115,13686.505587334206,7.700846325015985,11.05529903740486,0.00036376061079713013,4.001522497926043,-0.3756201855002226,0.9969859621753078,0.013405676372364674,199.38282199154173,0.971037005921193,3442.0271165510712,0.269800500865664,229.7324413687043,13568.725644212755,7.705304676693669,11.287734688956014,0.00030157342431444715,4.2434588027408235,-0.34286958366142384,0.9953074985970611,0.014054757381851303,147.58094362745084,0.9786905421536771,3462.803809738898,0.2935573417885812,229.27512254901958,13703.634295328113,7.702116584526582,11.103795518574639,0.00034506711319428387,4.042379194374662,-0.3686362579771212,0.9966863248363397,0.013411694937075443,204.06043829296428,0.9703575202368782,3442.0271165510712,0.2560510649028125,229.73244136870431,13564.04802791131,7.703121623894097,11.392717924189109,0.00027652517992848933,4.355385295444549,-0.32745719870515727,0.9942079663206631,0.0011144534575681033,4.2510543899632505e-09,2.2931680259204514e-12,1.2505795832076294e-11,5.420678465197896e-25,-5.805786853221737e-16,-6.696852187836388e-23
0d8d5b80-962d-4381-8d3b-9eca3f2f1bb0___FREC_Scab 3449.JPG,malade,1.6555216598019291,0.5664694291674797,1.5810023533802584,0.28848447753006207,1.5340561585407277,0.3744659215795426,0.030518297,0.002452676,0.0033286316,0.0,0.3842292,0.050314896,0.16383876,0.0019271026,0.1715822,0.11692257,0.0,0.0,0.12971152,0.266711,0.0,0.0,0.14204498,0.8189485,0.0,0.0,0.010546507,0.0016818349,0.0015066438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609435750254774,0.025679635517084243,0.0012088317140689915,0.01216795774336929,0.0020467835763288123,35.96400122549018,0.9610787430282498,462.00976052231454,0.4553945294682299,219.88158700980392,1812.0750408637396,7.381982273769391,9.778985290227874,0.0008966575938804484,2.8105186254421204,-0.47121196116973535,0.9987944458283908,0.0012764284756654025,44.65911572472126,0.951428317492422,459.7237878032047,0.32803693300245024,219.8991926182237,1794.2360354880948,7.375567867357727,10.330519384226607,0.0006269161888730328,3.2811193065369126,-0.38463991144043125,0.9963425904141967,0.0015136289321565138,20.26761642156862,0.9779747431205196,460.09943340203426,0.3729042739318785,220.03753063725492,1820.130117186549,7.38344112544627,10.086728836456942,0.0007205304752953997,3.0341832465674456,-0.4227364865047557,0.9977546469430764,0.0012208223820696614,54.49008842752788,0.940730523941333,459.6808682228984,0.31851619066609527,219.90062283737018,1784.233384464067,7.372517387902555,10.419362846742368,0.0005919460558701752,3.374397714641118,-0.37073858114634606,0.9956292177783437,0.0015765728611500376,3.665782242801914e-09,1.982603808886396e-11,8.497313007976998e-12,3.268484296691522e-23,5.144706514346001e-16,1.053367150487395e-22
0c620ec5-11cf-4120-94ab-1311e99df147___FREC_Scab 3131_new30degFlipLR.JPG,malade,1.2569665499385119,0.8644608592245061,1.274697758290443,0.6460563895781366,1.2504707167741909,0.7073477261942105,0.448522,0.021902543,0.06227821,0.0,0.3456395,0.04129018,0.39831534,0.0,0.40366524,0.07937957,0.0015089435,0.0,0.01801587,0.41162148,0.041335907,0.0,0.058757342,0.366216,0.020667953,0.0,0.13342719,0.13429597,0.009830995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986744974216909,0.008583906320170096,0.0009994642280478788,0.0036716552348731234,0.012889464487253971,112.08696384803915,0.9750685562370638,2247.903589415765,0.4170730009547745,180.44811580882353,8879.527393815013,7.4076207713165285,10.2324500023524,0.0007100970579619239,3.4436892449636796,-0.4303217519154853,0.9981684837683474,0.012092036999343848,156.48747404844292,0.9650127311593131,2236.348809634246,0.3546146627974155,180.72707420222986,8788.90776448854,7.412911436085546,10.545364864178126,0.0005563797450593597,3.7590638123985123,-0.3832450267225651,0.996623538750046,0.012835771853261036,112.47899816176464,0.9749903166555537,2248.708962297632,0.3835744452492664,180.41171874999995,8882.356851028751,7.402831981130579,10.348480011096422,0.000628353911300391,3.5688718523316636,-0.41220798426561567,0.9976775671816002,0.012008426652807207,151.22663590926567,0.9661889426064117,2236.348809634246,0.3327019329703985,180.7270742022299,8794.168602627717,7.409086575237152,10.664145075626584,0.0004993313019140068,3.88611669129009,-0.36503432466913566,0.9957161884510409,0.001619346878825718,4.436329934661453e-09,2.8498871727698828e-12,2.416647732647477e-11,1.2797247256065355e-22,3.201639882691069e-16,1.5441962829747697e-22
0cd24b0c-0a9d-483f-8734-5c08988e029f___FREC_C.Rust 3762_270deg.JPG,malade,1.2255514655557067,0.7048218612471935,1.5621200514332125,0.4642536039407354,1.4484999375907675,0.5947530802323848,0.13270397,0.80380523,0.022407744,0.010057501,0.039649174,0.19919354,0.5128714,0.09091491,0.00012227964,3.056991e-05,0.0,0.0,0.00015284955,0.0007642478,0.0,0.0,0.0007948177,0.012686512,0.0,0.0,0.028368877,0.14887546,3.056991e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935380837076514,0.0049856851104648535,0.00012698686371741345,0.0013492443181663536,0.0005921548258932858,190.38965992647044,0.9553965854429985,2134.2498306174166,0.2585529141820014,266.2317555147058,8346.609662543196,8.226354860516832,11.844114409292665,0.00040475682741059407,4.01448337066301,-0.3672480214552906,0.9975703914233287,0.0005029174447292842,226.65344098423685,0.9469228681404617,2135.1327119938687,0.22709486172400542,265.9907112648981,8313.877406991218,8.223244106307774,12.046280992287954,0.0003549263852209533,4.220173391030119,-0.33946633489042655,0.9963630846640993,0.0008635167551242307,54.77999387254893,0.9873365916305946,2162.924556902839,0.3337322278381651,265.5866115196078,8596.918233738805,8.247768136680747,11.394000539334236,0.0005647279897583932,3.5800704419047116,-0.43060046759818216,0.9990366289669501,0.000505149100521921,224.04458285274893,0.9475331661314882,2135.1067553859284,0.2247365015182363,265.98968089196455,8316.38243869097,8.223605633656561,12.050112519769002,0.0003468483291425956,4.236390211171224,-0.33894712021865475,0.9963356300904832,0.0013919366478060697,1.9400093055176072e-08,1.393300781084527e-11,1.1989952281099162e-11,-1.1103860761240757e-22,-1.3634562543850641e-15,-1.0810290432980896e-22
0fbdccdc-fb96-475a-92bb-65734592c895___FREC_C.Rust 3619_90deg.JPG,malade,1.3953210433374457,0.5299955269100157,1.5987432091677896,0.43502485481273656,1.574444539056994,0.4664708267150183,0.3514683,0.9141144,0.024089223,0.0027604948,0.029427916,0.13315481,0.11422198,0.08479407,2.6042404e-05,0.000104169616,0.0,0.0,0.0,0.00046876326,0.0,0.0,0.0012500354,0.012265972,0.0,0.0,0.0023959011,0.03586039,0.00031250884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901651948448018,0.007753911122254972,0.00019967946462695876,0.0018812145683162057,0.0006050035358621064,121.97005208333314,0.9551385449164609,1359.40811389394,0.2317308668008842,262.4421721813725,5315.662403492432,7.829350133888982,11.718054221418777,0.0003136445025167006,4.198041147787981,-0.29749944641269793,0.9916395726593793,0.0004848916684071877,264.4971472510573,0.9006375815220733,1330.9717663011725,0.18455919921922564,262.9386697424068,5059.389917953595,7.807306114404392,12.004924796929972,0.0002516920128933986,4.5312902399554575,-0.25449945195908663,0.9847964711346446,0.0006625064672391603,192.99512867647042,0.9273890286567503,1328.9667188455132,0.24311252873655553,262.97705269607843,5122.871746705554,7.832173841457477,11.659744907111035,0.0003414857614785621,4.163305940338057,-0.3045447300048317,0.9923883696516809,0.0004791906108924153,235.9685505574779,0.911354496848666,1330.9674048250818,0.18224394094904459,262.9378700499807,5087.901068742853,7.810278945658494,11.973683166805642,0.00025505929076830394,4.465956744518937,-0.25904840458138595,0.9857255067539609,0.0012978106390818356,8.047768485308082e-10,8.854365057076189e-12,1.468610819193369e-11,2.449512574353135e-23,-2.988963423171433e-16,1.6566960842294187e-22
0db71c1d-93d7-4481-b0d0-b73f995131a9___FREC_Scab 2976.JPG,malade,1.2671818382460536,0.8018853742355316,1.3641084658808456,0.6103008750294228,1.2625995077089074,0.6939239388992393,0.030042432,0.009824778,0.012130593,0.0011361988,0.33731738,0.23342201,0.41264066,0.00070176984,0.00895592,0.020585248,0.0002673409,0.0,0.09397032,0.05019325,0.003508849,0.0,0.17614423,0.78571486,0.006950863,0.0,0.0044111246,0.001035946,0.0011027812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991528953241319,0.0007559535405266529,1.062080739626455e-05,8.053032794523312e-05,0.00013042070094735082,1074.354687499998,0.8128507995100798,2870.3159957070384,0.08659148736771263,219.59987745098027,10406.909295328136,8.550398192162806,14.047875152642149,7.061844724588304e-05,5.991746877396327,-0.15858122393902074,0.9544846524216551,0.0001040217430346882,1185.4404613610152,0.7936634189611348,2872.58918266583,0.07512982628770695,219.54109957708565,10304.916269302288,8.541132228608323,14.128835230715246,6.521022571022425e-05,6.069295148890834,-0.1479825469761162,0.9462708697479467,0.00012206385934045735,1136.9893229166644,0.8021945297496835,2874.008796313454,0.08438687689728291,219.84695159313713,10359.04586233713,8.543504378905027,14.080513810311848,6.788408471163428e-05,6.03508812948896,-0.15430971897265358,0.951341648608441,0.000105661073484737,1178.161722414456,0.7949267799663066,2872.5391892243897,0.07606940913945841,219.54386774317555,10311.995034483123,8.543096693176665,14.118728177740842,6.553674391194838e-05,6.064056667557042,-0.14930684206279024,0.9473754461752242,0.0016596133454825895,1.6376733409208525e-08,4.955297401920019e-11,4.472277151828781e-11,-8.462552057943097e-22,1.6225143830154983e-15,-1.927803070611074e-21
1a21aabb-6f74-4644-8d9e-a517568b7e9c___FREC_Scab 3095.JPG,malade,1.2252367878330321,0.8332044330811553,1.4580489411570172,0.502929452913806,1.3121188913125843,0.6684614937024052,0.038773548,0.007843167,0.006368887,0.0,0.31310746,0.07350758,0.65009826,8.845677e-05,0.0018870777,0.000117942356,0.0002653703,0.0,0.027156228,0.0034792996,0.008875162,0.0,0.10119454,0.6790236,0.012059606,0.0,0.005366377,0.0026831885,0.00047176942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918348157540556,0.006731186480955016,0.00013386278867457915,0.0013001349763146531,0.0003595384878637399,140.49218749999977,0.9534643250658975,1509.5105819238725,0.18416252783870807,187.9883578431372,5897.5501401954825,8.095725581484828,12.216795872982491,0.00030480707841741827,4.404272774150184,-0.2874507838699751,0.9916888119400504,0.00028860469925431475,202.6475816993464,0.9329020244809733,1510.0871533887075,0.1444442660061091,187.957508650519,5837.701031855468,8.082119560989339,12.468437873567026,0.0002453753014239786,4.664098269388682,-0.2521796942100385,0.9862151202208952,0.00037380020511191387,115.10934436274489,0.9619620233303438,1513.0844808390939,0.1853462770760108,188.26430759803918,5937.228578993621,8.097796838051716,12.121067870538003,0.0003218482789862096,4.2855852896458995,-0.3010782516195453,0.9931660274088224,0.0002844972085825671,196.25537870049982,0.9350169982053358,1510.0516541282432,0.143959734149592,187.95986159169547,5843.951237812449,8.07694519471576,12.48574296943576,0.00023968296119087666,4.6846903598201095,-0.24975056964593845,0.9857253823092594,0.0019538261887973997,3.382102568429508e-08,5.9833519114155224e-12,2.024686529730748e-11,2.0660589833992968e-22,3.666539041552877e-15,8.351817068264093e-23
0ce943e7-3fed-41cb-8430-0e0f54ff2bc4___FREC_C.Rust 0014_new30degFlipLR.JPG,malade,1.218901714341586,0.654506378276672,1.4744661562682888,0.6733656301824343,1.3069848334547194,0.6717752874762988,0.4608273,0.61337465,0.027529055,0.0,0.39924714,0.4247665,0.084369354,0.004815689,0.032268908,0.084521025,0.0021234534,0.00030335048,0.000985889,0.0029197484,0.00030335048,0.0,0.024381794,0.06685086,0.00094797026,0.0,0.029235402,0.22262134,0.0026543166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915669047065419,0.0058403467551743785,0.0007680751580390485,0.0018246733802446983,0.016114185865637478,163.87869178921557,0.9652484177218733,2357.8594274883017,0.3015682402042299,207.97063419117643,9267.559018163993,7.077497355673691,10.463069961634794,0.00039461908749328624,4.024224951999307,-0.31197810039604956,0.9894899291006342,0.015663905211389474,220.362583621684,0.9529332543689818,2340.958363142503,0.2628056590680018,208.3151864667435,9143.470868948323,7.069743728316208,10.716601068972953,0.00031856517146490427,4.3127351819488275,-0.27259550134969923,0.9828685829160149,0.016044785068017604,189.68511029411752,0.9597763183149617,2357.8785226497967,0.2783815127891682,207.96409313725485,9241.828980305065,7.062864072392632,10.615954198186895,0.00034713718033657474,4.202658310418503,-0.28717085101571466,0.9856739295794921,0.015620042390462219,245.8754479046521,0.9474840194136175,2340.958363142503,0.2500972525382328,208.3151864667435,9117.95800466535,7.054025889969542,10.82322575220828,0.0002922054962875425,4.432795551838149,-0.2554087127119176,0.9787524540555784,0.0013500253463252566,9.587765326603809e-10,1.0979697703304333e-12,2.834350943890228e-12,1.8506282262003272e-24,5.787801860647695e-17,4.64497818718666e-24
0e90fe4a-e8b6-4186-9429-a9fea180af9a___FREC_Scab 3391.JPG,malade,1.4144859637754723,0.5881042291784391,1.5866763480512867,0.49428352786598573,1.466449880616582,0.4500000505122338,0.09025857,0.007940637,0.01198658,0.00045375066,0.28264886,0.4219125,0.29497573,0.006428134,0.008621262,0.169854,0.0,0.0,0.0061634467,0.010247203,0.0,0.0,0.43276468,0.65101874,0.0,0.0,0.08069199,0.0020796906,3.7812555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994656545314896,0.004590803715216018,7.678524987959845e-05,0.0006758657200083464,0.00023121823168222483,196.9728553921565,0.909121566223393,1083.7161645871583,0.13384238143184726,220.09188112745093,4137.891802956467,7.961365638997291,12.53619636685364,0.00020542117468671524,4.780058687766564,-0.2115504280895683,0.9738981682291423,0.00017841066362995123,324.39812379853896,0.8504589708593061,1084.645885021071,0.09637013009089164,220.05564013840825,4014.1854162857417,7.930529299005887,12.868167869613433,0.00015069443178346195,5.141447423490202,-0.1643604328254179,0.948778501208854,0.00019667751923839303,253.94514399509754,0.8827266163033282,1082.7057938906273,0.10773460298003006,220.1096660539215,4076.8780315674157,7.947515537557011,12.734513420334196,0.00017171944510372566,4.9813603785592555,-0.1831261007947636,0.9608537468748769,0.00018117953923320378,283.2359246443675,0.8694335996882911,1084.6432312148008,0.0960398176578969,220.05484044598222,4055.337000214866,7.939493349341449,12.830563258618632,0.00015472515724009037,5.0823904137407325,-0.1697250897822889,0.9525823559325755,0.0015297496560841553,4.672081338624958e-10,3.3630352121027508e-12,5.169871632843033e-13,6.346445642287173e-25,6.99235023237034e-18,-2.4884565480941292e-25
